,Analysis,Polarity,Profanity,Subjectivity,author id,compound,for,id,neg,neu,pos,text,type,Gender,Activist
328,Positive,1.0,False,0.3,857997632513486848,0.902,50483003,1509962851829624840,0.0,0.723,0.277,"Congratulations to  appointed as an inaugural member of the Advisory Board of  to help guide its strategic initiatives and advise on how to best serve university and institutional partners! 🎉 
https://t.co/q9TF22iZw7",Mention,Female,True
329,Neutral,0.0,False,0.0,1739647502,0.8016,50483003,1509144220933984258,0.0,0.461,0.539,  Thank you Dean ! We appreciate the support.,Mention,Female,True
330,Neutral,0.0,False,0.0,3368523910,0.0,50483003,1508930360587034626,0.0,1.0,0.0,Forever listening &amp; learning.    https://t.co/3WsGGE2wCd,Mention,Female,True
331,Positive,0.23,False,0.23,22133515,0.7076,50483003,1508834691947892736,0.0,0.46,0.54, Thanks very much. Appreciate the response.,Mention,Female,True
332,Negative,-0.05,False,0.1,22133515,0.5848,50483003,1508814640800833536,0.129,0.604,0.267," You support this guy? Because Alexandria parents don’t! I would hope as a woman, you wouldn’t condone coverups of alleged rapes for political gain. https://t.co/a0rtJj8Urs metoo",Mention,Female,True
333,Neutral,0.0,False,0.0,530862605,0.0,50483003,1508409827650936841,0.0,1.0,0.0,  _BrianMcGowan  _Simmons3    🤗🖤!,Mention,Female,True
334,Neutral,0.0,False,0.0,924072097172692992,0.8745,50483003,1508242748708642827,0.0,0.577,0.423,"     Dean  you are a force and I appreciate your support!! Thank you, thank you. 🙏🏽♥️",Mention,Female,True
335,Neutral,0.0,False,0.0,2733444825,0.4753,50483003,1508130926412414980,0.0,0.849,0.151,"Plz read this! Thanking all who told me to keep writing, encouraged by my fam and   _BrianMcGowan  _Simmons3     https://t.co/dS0jkzUU1K",Mention,Female,True
336,Neutral,0.0,False,0.0,2733444825,0.3382,50483003,1507931780162195458,0.0,0.862,0.138, My son was just telling me about how well this team has been performing! 👏🏽,Mention,Female,True
337,Neutral,0.0,False,0.0,600132569,0.3612,50483003,1507857301155332101,0.0,0.545,0.455, Thank you 😊😊,Mention,Female,True
338,Neutral,0.0,False,0.0,890098399,0.4003,50483003,1507650000729382912,0.0,0.77,0.23, _SchoolofEd Already registered and shared with my cohort Dean!,Mention,Female,True
339,Positive,0.3333333333333333,False,0.561111111111111,2733444825,0.7717,50483003,1507508920729980936,0.0,0.573,0.427, _SchoolofEd Thank you for your constant and authentic love ,Mention,Female,True
340,Positive,0.2,False,0.2,2936220913,0.5672,50483003,1507492800664907778,0.0,0.732,0.268,  I need to get a copy of this! Thanks for posting.,Mention,Female,True
341,Positive,0.875,False,0.6000000000000001,1139950256601411584,0.4926,50483003,1507487598310313987,0.0,0.653,0.347, _SchoolofEd Good! The link to register?,Mention,Female,True
342,Positive,0.4166666666666667,False,0.425,1044779139188887552,0.0,50483003,1507487573165453312,0.0,1.0,0.0,_goodmanscott  _SchoolofEd I was wondering the exact same thing!! Can I just be a fly on the wall?! 🤪,Mention,Female,True
343,Neutral,0.0,False,0.2833333333333333,1139950256601411584,0.0,50483003,1507482960508895235,0.0,1.0,0.0, _SchoolofEd Is this open to the public?,Mention,Female,True
344,Negative,-0.75,False,0.9,790296900,0.0,50483003,1507466385512878086,0.0,1.0,0.0,How to spend a chilly March afternoon - snuggle up and do some reading! schoolcounselors socialjustice antiracist  https://t.co/QTsu0sxf7K,Mention,Female,True
345,Neutral,0.0,False,0.0,1158119029044891649,0.0,50483003,1507454315987877890,0.0,1.0,0.0, _SchoolofEd  Bmestalk,Mention,Female,True
346,Neutral,0.0,False,0.0,49024620,0.0,50483003,1507157049305673728,0.0,1.0,0.0, Check out the edited book by  https://t.co/bVO87RdxUl,Mention,Female,True
347,Positive,0.1428571428571428,False,0.2678571428571428,948243812345892864,0.0,50483003,1506671907877396481,0.0,1.0,0.0,"   Right back atcha, Dr. Gause! ❤❤❤",Mention,Female,True
348,Neutral,0.0,False,0.0,530862605,-0.2905,50483003,1506667798990409744,0.148,0.775,0.077,   Jarvis miss you! We need 1:1 asap. Pls let’s arrange via text!!,Mention,Female,True
349,Positive,0.515625,False,0.55,530862605,0.8213,50483003,1506667608157966338,0.0,0.514,0.486,  I know you stay ready! Much love to you!!,Mention,Female,True
350,Positive,0.125,False,0.45,1185584452606529537,0.8612,50483003,1506664447091392518,0.0,0.556,0.444,   She ready! 👏🏾👏🏾 both of you inspire me so deeply. Thank you.,Mention,Female,True
351,Positive,0.225,False,0.5,948243812345892864,0.8065,50483003,1506661889845116931,0.0,0.628,0.372,  😁😁😁 Yes ma'am. I know! I try to stay ready so I don't have to get ready! LetsGo,Mention,Female,True
352,Neutral,0.0,False,0.0,530862605,0.4199,50483003,1506659658009915394,0.0,0.589,0.411,_ddennis  _SchoolofEd Thank you!,Mention,Female,True
353,Positive,0.2875,False,0.675,530862605,0.8168,50483003,1506659198410575872,0.0,0.747,0.253,  Agreed 100% with your love and call to action. Dia or shall I say Doc 🙌🏾! Be careful what you say… you know I’ll pull you in:)!,Mention,Female,True
354,Neutral,0.0,False,0.0,530862605,0.0,50483003,1506658860135854086,0.0,1.0,0.0, _SchoolofEd   🖤🤗🤗,Mention,Female,True
355,Positive,0.1999999999999999,False,0.8,2733444825,0.2263,50483003,1506596482065088517,0.084,0.782,0.135,"Yes, I’m crying as a testament to the realness of these sentiments and for the acknowledgment of sisterhood and coalition building to strengthen our own sense of belonging 💗 _SchoolofEd    https://t.co/fR4y7t8jX7",Mention,Female,True
356,Positive,0.3107142857142856,False,0.7392857142857142,948243812345892864,0.957,50483003,1506579396446011393,0.073,0.556,0.371,"Yes! Yes! Yes to this necessary and critical work. Thank you AU for taking these disruptive steps for the entire education ecosystem. I'm proud to be a part of this community, excited to see what's next and happy to help in any way!   https://t.co/HtWzI1xdHz",Mention,Female,True
357,Positive,0.625,False,0.6,18954309,0.6696,50483003,1506442771342757891,0.0,0.64,0.36,  _SchoolofEd Love the work you’re doing there!,Mention,Female,True
358,Positive,0.3571428571428571,False,0.5357142857142857,73408312,0.3595,50483003,1506417406977232905,0.0,0.445,0.555, Yeah Right!,Mention,Female,True
359,Positive,0.2607638888888888,False,0.3722222222222222,1044779139188887552,0.6776,50483003,1506316661695172610,0.061,0.758,0.181,"✅First full day of IN-PERSON  site based training on social justice and anti-racist practices for SC done! About 100 data-driven SCs, leaning in to discomfort, ready to challenge inequitable systems…wokework4SC   your book and strategies were a hit!!! https://t.co/Rvetg18dAY",Mention,Female,True
360,Positive,0.125,False,0.4791666666666666,42950839,0.0,50483003,1506299859019698188,0.0,1.0,0.0,"AU's first antiracism pedagogy scholar is beginning the transformation of the school's entire pedagogy to be antiracist.

   _SchoolofEd

https://t.co/6U623CLHXX",Mention,Female,True
361,Neutral,0.0,False,0.0,1150762293690601472,0.5267,50483003,1505624359297290250,0.0,0.876,0.124,Let’s get the 2022 MSCA conference started with “The Hill We Climb: A Journey Toward Justice &amp; Equity in Counseling” with Cheryl Holcomb-McCoy _MD  https://t.co/BWRd8q6dyZ,Mention,Female,True
362,Positive,0.6416666666666667,False,0.6166666666666667,2911166315,0.8941,50483003,1504789509719867393,0.0,0.661,0.339,_goodmanscott   I love  ‘s book Racial Healing! It’s so great to be in a profession with so many rock stars.,Mention,Female,True
363,Neutral,0.0,False,0.0,79072177,0.6103,50483003,1504637919042187272,0.0,0.668,0.332, I'll put all my coins on them! Congrats!,Mention,Female,True
364,Positive,0.0999999999999999,False,0.2166666666666666,79072177,0.8674,50483003,1504635347321430019,0.076,0.477,0.446," Missing American and Georgetown this year, but yes, I do love it. WeWillGetThemNextYear",Mention,Female,True
365,Neutral,0.0,False,0.0,79072177,0.0,50483003,1504634825361301505,0.0,1.0,0.0, Spiders and Peacocks!,Mention,Female,True
366,Neutral,0.0,False,0.0,3160155859,0.5229,50483003,1504546555814035479,0.0,0.748,0.252,    Thank YOU! I cannot wait to start reading!!,Mention,Female,True
367,Neutral,0.0,False,0.0,121966499,0.0,50483003,1504521055834357760,0.0,1.0,0.0,_Kirk     Two gems!💗,Mention,Female,True
368,Positive,1.0,False,1.0,2954017931,0.6784,50483003,1504155863505940483,0.0,0.522,0.478,_goodmanscott   These look wonderful!!!,Mention,Female,True
369,Positive,0.25,False,0.9,386102685,0.0,50483003,1504132151582863369,0.0,1.0,0.0,  absolutely 💯!,Mention,Female,True
370,Positive,0.1916666666666666,False,0.2666666666666666,1139950256601411584,0.4926,50483003,1503833752425930759,0.0,0.904,0.096,"Went into the office today and found both of these gems waiting on my desk- freshly delivered!

Big thanks for your gifts to the counseling field, Drs.  and  https://t.co/F8rBqWt1zn",Mention,Female,True
371,Neutral,0.0,False,0.0,192788949,0.0,50483003,1503269411486117889,0.0,1.0,0.0," ( Today)- -Ceylon Today  Editorial page  
Indo-Pacific Strategy for Indian Ocean region LittoralsBy Dr Srimal Fernando
https://t.co/rEYkxWlHeJ",Mention,Female,True
372,Positive,0.0871212121212121,False,0.7348484848484849,1270078483700625410,0.128,50483003,1503111398376751110,0.047,0.893,0.06,"It has arrived 🙌🏽
I’ve been anxiously checking for the delivery date update😅 and now my Spring Break reading material is here ☺️I’m excited to get into reading the New Edition 🙌🏽_SMS    OpportunityGaps scchat https://t.co/rikSmpcgRt",Mention,Female,True
373,Neutral,0.0,False,0.0,245099751,0.4199,50483003,1503079987079000068,0.0,0.518,0.482," Thank you, !",Mention,Female,True
374,Negative,-0.25,False,0.4,1491556301654089728,0.5859,50483003,1502983827249156101,0.0,0.827,0.173, I think that works as well as small group interventions to prepare them for whats ahead and help them with what they are going through.,Mention,Female,True
375,Positive,1.0,False,0.3,417001936,0.7717,50483003,1502833637686927362,0.0,0.599,0.401," Even though I like grade level, to build relationships, alphabet is best.",Mention,Female,True
376,Positive,0.25,False,0.75,1564768680,0.3612,50483003,1502763783667822595,0.0,0.933,0.067,    I am all for student agency and like this model for that reason. My only concern would be managing the equity of workloads. What if 100 more students pick one sc over another?,Mention,Female,True
377,Positive,0.875,False,0.6000000000000001,3368523910,0.6166,50483003,1502760006055251973,0.0,0.732,0.268,  . wrote an article about this.. it’s so good! https://t.co/hbf8XbVs5W,Mention,Female,True
378,Positive,0.375,False,0.95,1139950256601411584,0.6996,50483003,1502759275709485061,0.0,0.746,0.254,   Absolutely- your scholarship is foundational! Lots of cites from us today— thank you   :),Mention,Female,True
379,Positive,0.03125,False,0.2833333333333333,560501150,0.4019,50483003,1502759219128324103,0.0,0.94,0.06,"   _BRACE With support from , the Broward County (FL) team adapted a proven national program model to meet their needs (and budget for sustainability). Implementing this model allowed them to buck the national trend of major FAFSA declines last year. 🙏🏽",Mention,Female,True
380,Positive,0.25,False,0.2,1617866203,0.6588,50483003,1502757815190011911,0.0,0.597,0.403,  thanks for helping us frame this discussion! https://t.co/NoT9CMK5qs,Mention,Female,True
381,Positive,0.275,False,0.5874999999999999,560501150,0.8658,50483003,1502757724106416130,0.0,0.797,0.203,"  Near peer advising has made a great difference for students  thanks to the forward thinking _BRACE team, who train up HS seniors to support their peers with staying on track with key steps in the postsecondary application process 🙏🏽",Mention,Female,True
382,Neutral,0.0,False,0.0,1240732741819342853,0.0,50483003,1502756997061660675,0.0,1.0,0.0,What I Learned from Being a School Counselor by  https://t.co/KTjb7V1AfT via ,Mention,Female,True
383,Neutral,0.0,False,0.0,2954017931,-0.4129,50483003,1502625629870698505,0.282,0.718,0.0,   So bummed that I missed this!,Mention,Female,True
384,Neutral,0.0,False,0.0,1271448914676330496,0.0,50483003,1502485396982276097,0.0,1.0,0.0, How do you tell me you don’t understand ANYTHING a school counselor does? By proposing this bill.,Mention,Female,True
385,Positive,0.2,False,0.2,1410682142481436672,0.4404,536610418,1518353022497267713,0.0,0.847,0.153,      I'm taking screenshots so I can sue when this becomes disinformation. Thanks.,Mention,Female,True
386,Neutral,0.0,False,0.0,1455099168276418569,-0.3595,536610418,1518037230240997377,0.304,0.696,0.0,      Leave the kids alone!,Mention,Female,True
387,Positive,0.1818181818181818,False,0.5227272727272727,1001016014384128000,0.5574,536610418,1517884247725461504,0.0,0.865,0.135,Tune into CCMNTSpeaker  today at 2pm with  to explore positive pregnancy practices while carrying. Catch the session on FB live: https://t.co/wjYeIvEZju https://t.co/dIhSRpASDE,Mention,Female,True
388,Neutral,0.0,False,0.0,539487041,0.0,536610418,1517879889600421888,0.0,1.0,0.0,"hood_medicine: : Set ⏰ &amp; schedule in 🗓
 @_SmallAxe_  _medicine   _nurtures       _in_ai … https://t.co/7uZybR2Yfk",Mention,Female,True
389,Neutral,0.0,False,0.0,56092688,0.0,536610418,1517824354083655681,0.0,1.0,0.0,"Set ⏰ &amp; schedule in 🗓
 @_SmallAxe_  _medicine   _nurtures       _in_ai  _blackstock 
https://t.co/tbtREkg4YW",Mention,Female,True
390,Negative,-0.1666666666666666,False,0.4333333333333333,60341416,0.0,536610418,1517689607114174464,0.0,1.0,0.0,"     Black Woman :
BlackWoman 
https://t.co/xBQTTE4TJh",Mention,Female,True
391,Neutral,0.0,False,0.0,942080414843359233,0.0,536610418,1517628240705298432,0.0,1.0,0.0,      _nurtures   https://t.co/J6rx7pchva,Mention,Female,True
392,Neutral,0.0,False,0.1,1104448597674856448,0.0,536610418,1517469696727134209,0.0,1.0,0.0,"     Inclusive self-care is human resiliency!BGJ nurtures 

5 words. 5 tags.

Pass on 💜!",Mention,Female,True
393,Neutral,0.0,False,0.0,2613485677,0.0,536610418,1517377187992723457,0.0,1.0,0.0,  https://t.co/v9RELKigTa,Mention,Female,True
394,Positive,0.3619047619047619,False,0.2785714285714286,56092688,0.5859,536610418,1517317763710304260,0.0,0.787,0.213,"Joy is a human right. 

     

5 words. 5 tags. 
Pass it on🤎 https://t.co/JZpbbTXXK6",Mention,Female,True
395,Positive,0.0499999999999999,False,0.4962962962962962,739509170,0.9203,536610418,1517299986735812615,0.026,0.722,0.252,"  Well, we all need to learn to say no to protect our sanity for sure. But, if you have it in you, keep making friends and changing the world slowly, one hopefully well-intentioned person at a time? Crowd sourcing- does this ever work out well? This survey would suggest not often.",Mention,Female,True
396,Neutral,0.0,False,0.125,1512870660917235713,0.3612,536610418,1517163269152067584,0.0,0.878,0.122, 🙏🏼🙏🏼🙏🏼 thank you for your work protecting all our communities and those bringing in the future generations ❤️✨,Mention,Female,True
397,Positive,0.1777777777777777,False,0.638888888888889,1512870660917235713,0.0,536610418,1517154612414803973,0.0,1.0,0.0,You will see that this especially impacts pregnant Yaqui women and children in development. Earlier this week the  had an episode with  +  on Black and Indigenous maternal health that feels so relevant. Stay tuned + more below on the issue.,Mention,Female,True
398,Positive,0.2,True,0.25,1322973885256634369,-0.8717,536610418,1517031552412225536,0.257,0.651,0.092," The abortion ban laws go deeper than people realise. Most assume its racially motivated. But blocking women impregnated via a rapist’s DNA from abortion will increase the white birth rates, but destroy much more. Anti Abortion’s solution:pre-Abortion. Can we talk? https://t.co/Jqo849uEpu",Mention,Female,True
399,Positive,0.8,False,0.75,1392801491786686469,0.6249,536610418,1516936549992046592,0.0,0.631,0.369,"Great car 

   

Hyundai_NFT, NFT https://t.co/8XwDALGqiW",Mention,Female,True
400,Neutral,0.0,False,0.0,2683931742,0.0,536610418,1516880034849513473,0.0,1.0,0.0,          My people!!!💕,Mention,Female,True
401,Neutral,0.0,False,0.0,1301304955957997573,0.6705,536610418,1516877689700814848,0.0,0.827,0.173,"Joia Crear-Perry, MD, OB/GYN () explains the antibodies or defenses provided by the COVID19 vaccine also protect the baby during pregnancy. Get &amp; share the facts at https://t.co/0sC7iSlkkD.    GreaterThanCOVID BetweenUsAboutUs https://t.co/9Nl60pjWH4",Mention,Female,True
402,Neutral,0.0,False,0.0,1491835083690496003,-0.6625,536610418,1516830170258284558,0.269,0.731,0.0,      The STATISTICS prove you to be LIARS!,Mention,Female,True
403,Positive,0.2449999999999999,False,0.75,87085204,0.9285,536610418,1516773444721037314,0.0,0.71,0.29,"So excited to listen to this conversation between our fabulous  team and two leaders in repro justice:  + one of my favorite  profs  😊

Dropping in late May, straight from the Antiracism in Medicine series to your headphones! https://t.co/QbTiqgr9eZ",Mention,Female,True
404,Negative,-0.0722222222222222,False,0.2944444444444444,765872600,0.6705,536610418,1516754021180219396,0.0,0.864,0.136,"With so much at stake, I encourage you to listen to a past  program with leading Black maternal health experts and advocates , ,  who share their insights on how to reverse the trend: https://t.co/Gr7wgBcMOn

(2/2) HealthEquity",Mention,Female,True
405,Positive,0.6,False,0.6333333333333334,1561418018,0.9325,536610418,1516598955961995265,0.0,0.667,0.333,"When a burst of energy and light ignites hope in my overwhelmed heart...that is a good, good day. ✨💖
I am grateful beyond words for my sister , and for the vision and leadership of       &amp;  https://t.co/jAIkeiwfyC",Mention,Female,True
406,Neutral,0.0,False,0.0,838516534762946560,0.0,536610418,1516568403099615238,0.0,1.0,0.0,     This one blew me away‼️💨,Mention,Female,True
407,Neutral,0.0,False,0.0,2558372837,0.0,536610418,1516567532362256391,0.0,1.0,0.0,     🔥🔥🔥,Mention,Female,True
408,Positive,0.4777777777777778,False,0.5444444444444444,1512870660917235713,0.9423,536610418,1516563127843770372,0.0,0.644,0.356,Had the best time co-hosting this amazing conversation on Black and Indigenous maternal health with  and  for the . Thankful for healers like them in the world 🙏🏼 https://t.co/f4ePsT3ZCL,Mention,Female,True
409,Neutral,0.0,False,1.0,1261721314596982786,0.8684,536610418,1516558154837987333,0.0,0.807,0.193,"😊 We had the immense privilege of hosting  &amp;  to discuss repro justice &amp; maternal health equity. Y’ALL. The amount of unpacking I have to do from this episode! Gratitude. I can’t wait til it drops 5/31.
S/O  &amp;  for being 🔥 co-hosts! https://t.co/aXRI67xNQN",Mention,Female,True
410,Positive,0.5,False,0.5,43198449,0.4336,536610418,1516463157149155332,0.065,0.791,0.144,"🤰🏾❤️HCPs shared how they identified issues relating to maternal healthdisparities in their practices &amp; took steps to combat inequities. Learn more &amp; earn credit: https://t.co/GJ9nUWrhuR BlackMaternalHealthWeek BMHW22 MedEd4Equity
   https://t.co/yRFOQVxebi",Mention,Female,True
411,Positive,0.5,False,0.6,60341416,0.8555,536610418,1516154159849955330,0.0,0.417,0.583,"    Love and Love
BlackMaternalHealthWeek",Mention,Female,True
412,Positive,0.3625,False,0.3,43198449,0.0,536610418,1516151504830447622,0.0,1.0,0.0,"🤰🏾❤️ As BlackMaternalHealthWeek BMHW22 comes to a close, we're revisiting these maternalhealth insights from our HCP learners. Take action in your practice by visiting https://t.co/GJ9nUWrhuR &amp; follow us for more MedEd4Equity!

   https://t.co/QTK8JUDkE9",Mention,Female,True
413,Neutral,0.0,False,0.0,2350470498,-0.5423,536610418,1516130573223436288,0.333,0.667,0.0,      Poison https://t.co/8brWAHvDiB,Mention,Female,True
414,Neutral,0.0,False,0.0,1259155702729359360,0.0,536610418,1516118342628777991,0.0,1.0,0.0,          _brown I'm signed up!,Mention,Female,True
415,Neutral,0.0,False,0.5,417474879,0.5696,536610418,1516082971123535883,0.043,0.813,0.143,"🚨ONE WEEK AWAY!!🚨

Registration and CME open to everyone. You don’t want to miss this line up of all champions in HealthEquity 

         _brown https://t.co/9VUoSWMKSB",Mention,Female,True
416,Positive,0.0910714285714286,False,0.4857142857142857,1385536441120436224,-0.6492,536610418,1516001413603733510,0.093,0.907,0.0,"      _light  _NOLA    Check Homocysteine. Check B12. Check Unmetabolized folic acid.  We deranged 1carbonmetabolism with lifelong folic acid in absence of sufficient cofactor B12 found in meat, not plants. Many common medications block B12 absorption. And folic acid is not good folate for many women.",Mention,Female,True
417,Neutral,0.0,False,0.0,56092688,0.0,536610418,1515902858796978177,0.0,1.0,0.0, On Periodt!,Mention,Female,True
418,Neutral,0.0,False,0.0,56092688,0.0,536610418,1515870098191437827,0.0,1.0,0.0, https://t.co/ik25qoRjV3,Mention,Female,True
419,Neutral,0.0,False,0.0,14887656,0.7073,536610418,1515838955081637900,0.0,0.505,0.495, Thank you for this gift this evening.,Mention,Female,True
420,Positive,0.135,True,0.5483333333333333,798566765106110464,-0.4859,536610418,1515542302730690561,0.119,0.778,0.103,"         _Zuckerman    ""Birthing people""? What kind of bullshit euphemism is that? Last time I looked, women, you know, biological females, a5te the only ones capable of giving birth.
As for the rest, there are probably a lot of other factors at play that have nothing to do with some made up crisis.",Mention,Female,True
421,Neutral,0.0,False,0.0,874956757,0.0,536610418,1515539806797070336,0.0,1.0,0.0,        What studies need to be included? On documents released the the manufacture of the drug?,Mention,Female,True
422,Neutral,0.0,False,0.0,874956757,-0.0516,536610418,1515536901180387329,0.098,0.902,0.0,      I’ll just leave this here https://t.co/lBx4OVL7i4,Mention,Female,True
423,Positive,0.1770833333333333,False,0.6243055555555557,56092688,-0.1157,536610418,1515503234059751424,0.059,0.865,0.076,"_medicine          _NeoMD           I’m comfortable saying - Count us all in! Also, I’m sure they already have done so but if not, pls ensure they reach out to      &amp; other Black women leaders in this space 
See: orgs in the images
👇🏿👇🏿👇🏿 https://t.co/g9z1fliKKc",Mention,Female,True
424,Neutral,0.0,False,0.0,1507075580797374464,0.0,536610418,1515366950997839877,0.0,1.0,0.0,      https://t.co/ToHXHYczBy,Mention,Female,True
425,Positive,0.1,False,1.0,144396811,0.0258,536610418,1515120215310352388,0.126,0.743,0.131,  Chile please. They ain’t no kinda legitimate publishers as far as I know. https://t.co/V6STFV0Guw,Mention,Female,True
426,Positive,0.3,False,0.3354166666666667,961631501816233984,-0.1295,536610418,1515103664553316364,0.172,0.677,0.151,  I want to drag the publisher … like who edited this. Also it’s not even good writing from the bit I saw,Mention,Female,True
427,Neutral,0.0,False,0.0,144396811,0.0,536610418,1515090953186549763,0.0,1.0,0.0, She bucked we knucked. Now they got some paper recycling to do.,Mention,Female,True
428,Neutral,0.0,False,0.1,1429155406731890690,0.1779,536610418,1515079207319183370,0.0,0.945,0.055,"Watch  speak on  about BlackMaternalHealthWeek 

""What we need now is actual investment...we need Congress to pass solutions that we have sitting there.""  

maternalhealth MaternalJustice   

⬇️⬇️⬇️
https://t.co/oNE99MKYbn",Mention,Female,True
429,Neutral,0.0,False,0.0,2328728562,0.0,536610418,1515070538288295938,0.0,1.0,0.0,  That part! FAAFO https://t.co/CmeOBDvyXz,Mention,Female,True
430,Negative,-0.1111111111111111,False,0.3111111111111111,948951747912962048,0.3851,536610418,1515034965091753990,0.155,0.641,0.204,"., founder of  &amp; champion for Black Maternal Health says, ""Racism, not Race"" is killing Black mothers &amp; babies. To address health disparities, we must view racism as a public health crisis through a reproductive justice lens. NurtureNJTakeover BMHW22 https://t.co/hPLZB5xqfG",Mention,Female,True
431,Negative,-0.0124999999999999,False,0.3875,27655378,-0.5267,536610418,1515034136402141184,0.102,0.861,0.037,"         _Zuckerman    Thank you for this Vice President   this resonates with me. My paternal grandparents loss their mothers at a young age due to birthing. My Grandpa loss his mom in 1931, in Arkansas when he was 4 y/o &amp; grandma loss her mom in 1931, in Mississippi when she was 2 y/o.",Mention,Female,True
432,Negative,-0.207142857142857,False,0.6011904761904762,144396811,0.431,536610418,1515002468303876097,0.0,0.881,0.119," Right? How about this if you are neither Bad nor Boujee, you need to keep our name out of your mouth",Mention,Female,True
433,Positive,0.2,False,0.2,98121293,0.296,536610418,1514865243851218949,0.0,0.896,0.104,"           _Zuckerman    Yeah, they're really out here.",Mention,Female,True
434,Positive,0.2,False,0.35,98121293,-0.2755,536610418,1514772519311470595,0.084,0.916,0.0,           _Zuckerman    Fortunately the medical community doesn't agree with your bigotry.,Mention,Female,True
435,Negative,-0.3333333333333333,False,1.0,15984772,-0.3612,536610418,1514769325361557509,0.063,0.937,0.0,"           _Zuckerman    Those are women who mutilated their bodies, not men.  You can put mustang logos and rims on a civic...it's still a civic, just ridiculous looking",Mention,Female,True
436,Positive,0.625,False,0.6,2948556353,0.6696,536610418,1514764393279639565,0.0,0.572,0.428,  Love the work of NBEC!,Mention,Female,True
437,Negative,-0.48828125,True,0.6875,1493376847345852419,-0.8148,536610418,1514758995084513280,0.229,0.771,0.0,         _Zuckerman    What the fuk are “Birthing People???” Do you mean MOTHERS??? Cut the woke bullshit!!,Mention,Female,True
438,Positive,0.5491071428571429,False,0.6178571428571429,1396903472264536066,0.9656,536610418,1514726374258491392,0.0,0.632,0.368,"Great thanks to the Birth Equity &amp; Justice SJC team for a successful Achieving Birth Equity conference. And to our special guest, , you’ve inspired us all to seek justiceandjoy for all people! You can count on us as coconspirators. birthequity https://t.co/B4WLP527Xv",Mention,Female,True
439,Neutral,0.0,False,0.0,1103461018846576640,0.0,536610418,1514726265261109248,0.0,1.0,0.0,         _Zuckerman    Birthing People? So woman?,Mention,Female,True
440,Positive,0.2777777777777778,False,0.5111111111111111,481780084,0.8957,536610418,1514704629526794261,0.0,0.742,0.258,"A big thank you to  and   for your leadership in Black Maternal Health, highlighting the work that needs to be done to improve birth outcomes and showing the path forward.  A wonderful organization to support: https://t.co/eWY328KXak  BMHW22 https://t.co/8yoR3RnAXJ",Mention,Female,True
441,Neutral,0.0,False,0.0,1333583107841290240,0.0,536610418,1514677768440754183,0.0,1.0,0.0,"         _Zuckerman    🤣🤣""Birthing people ""🤣🤣 what a bunch of 🤡🤡🤡🤡",Mention,Female,True
442,Negative,-0.5,False,1.0,98121293,0.296,536610418,1514667770012700673,0.045,0.868,0.087,"_fl1          _Zuckerman    Again, science supports transgender people. Sorry you think your bigotry should be followed.",Mention,Female,True
443,Negative,-0.5,False,1.0,1209275699074342914,-0.0772,536610418,1514667451287547907,0.046,0.954,0.0,          _Zuckerman    Again we have something called science. Sorry if you think science shouldn’t be followed.,Mention,Female,True
444,Negative,-0.3125,False,0.6875,98121293,-0.4215,536610418,1514667407612121094,0.083,0.917,0.0,"          _Zuckerman    Transgender men and non-binary people also give birth.

Just because you disrespect them doesn't mean we have to.",Mention,Female,True
445,Neutral,0.0,False,0.0,1355642102554578946,0.0,536610418,1514664862294585347,0.0,1.0,0.0,         _Zuckerman    Mothers. They’re called mothers.,Mention,Female,True
446,Neutral,0.0,False,1.0,1209275699074342914,0.0,536610418,1514660665545445388,0.0,1.0,0.0,         _Zuckerman    What is a birthing person?  I’m not a biologist but I thought only women can give birth,Mention,Female,True
447,Neutral,0.0,False,0.1,327896983,0.0,536610418,1514632783787876352,0.0,1.0,0.0,YAASS! I am fangirling over  following me. https://t.co/MwJFJGfhne,Mention,Female,True
448,Positive,0.3901515151515151,False,0.4666666666666666,29482615,0.0,536610418,1514628260474376197,0.0,1.0,0.0,"🌟 The next episode for the Hustle Grind Shine &amp; Reignite Podcast is LIVE! My guest is the incredible ! 

❣️ Listen Today! Find Your Platform: https://t.co/rYZjW0QrtZ
 ❣️ https://t.co/esE8PBcyRR",Mention,Female,True
449,Positive,0.2083333333333333,False,0.6333333333333333,405310951,0.3677,536610418,1514623098800201728,0.0,0.936,0.064,"- I got to ask  a question today about how I can get more health care professionals to use their voices in policy/advocacy spaces especially around BlackMaternalHealth &amp; RepoJustice ✊🏽

But I completely forgot to ask where she got her IPrayedForThis crewneck?! 😩",Mention,Female,True
450,Neutral,0.0,False,0.0,1456255183323865090,0.0,536610418,1514622091034828810,0.0,1.0,0.0,"









 
NET






https://t.co/Z33SkvYFCX https://t.co/P1qkJBtoKI",Mention,Female,True
451,Positive,0.2564285714285714,False,0.3738095238095238,2903648141,0.8881,536610418,1514616497481519113,0.0,0.677,0.323,"Inspired by  at achievebirthequity great clear ideas to move equity forward! Bodily autonomy comes 1st, health as a human right, look to change upstream! https://t.co/aSi33r67B9",Mention,Female,True
452,Positive,0.2777777777777778,False,0.5555555555555556,405310951,0.891,536610418,1514609125509853193,0.0,0.741,0.259,"- “No one is free until everyone is free..” ✊🏽 dropping the truth during her  keynote. 

 is the assurance of the conditions of optimal births for all people with a willingness to address racial &amp; social inequities in a sustained effort👇🏽 https://t.co/UokSAEuSUE",Mention,Female,True
